Customer ID,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Referred a Friend,Number of Referrals,Tenure in Months,Tenure Category,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,New Customer,Churn Label,Churn Score,CLTV,Churn Reason,Population,Engagement Score,Gender_Male,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Churn Category_Attitude,Churn Category_Competitor,Churn Category_Dissatisfaction,Churn Category_Price,Density_High,Density_Low,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Cluster_Demo,Cluster_SVC,Cluster_Streaming,Cluster_Tenure,Cluster_Payment,Cluster_Profit,Cluster_Overall,Cluster_Churn
8125-QPFJD,0.2786885245901639,0,0,1,0,0.0,Greenview,1,0.6363636363636364,1.0,1.0,1,0.0268053610722144,1,1,0.2235294117647058,1,0,1,1,1,1,1,1,1,0.6631840796019901,0.6977267482114009,0.0,0.0,0.0270652393455867,0.5134997717005715,0.75,0,0,0.6593406593406593,0.5434734267289303,,0.0026977221346201,0.8571428571428572,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,3,2,1,2,0,1,0
2320-YKQBO,0.5245901639344263,0,0,0,0,0.0,Grenada,0,0.0,0.0845070422535211,0.25,1,0.1464292858571714,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0104477611940298,0.0145568889914608,0.0,0.0,0.0143742004982158,0.0146203623019941,1.0,0,0,0.5714285714285714,0.613964865465866,,0.0057469080684689,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,2,0
4973-RLZVI,0.5409836065573771,0,0,0,0,0.0,Hornbrook,0,0.0,0.4084507042253521,0.5,1,0.0844168833766753,0,1,0.1529411764705882,1,1,1,1,1,0,0,0,0,0.5611940298507463,0.2642280175398107,0.0,0.3333333333333333,0.0355147108328283,0.2060414886126252,0.5,0,0,0.5934065934065934,0.8034245052257059,,0.0096415069247867,0.7142857142857142,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,2,1,0,1,0
7869-ZYDST,0.2295081967213115,0,0,1,0,0.0,Hyampom,0,0.0,0.4225352112676057,0.5,1,0.5745149029805962,1,1,0.2470588235294117,0,0,0,0,1,0,0,1,1,0.4059701492537313,0.2150934687283637,0.0,0.0,0.2497587468300455,0.2301191338336408,1.0,0,0,0.5934065934065934,0.8534578607960861,,0.0024412485513992,0.4285714285714285,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,2,0,0,1,2,0,0
1215-EXRMO,0.2131147540983606,0,0,1,0,0.0,Junction City,1,0.3636363636363636,0.6901408450704226,0.75,1,0.9383876775355072,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0228855721393034,0.121030463881837,0.0,0.0,0.6579759420094706,0.2836423877611436,0.5,0,0,0.8021978021978022,0.6097398265510339,,0.0068677926173604,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,2,2,0
2305-MRGLV,0.1967213114754098,0,0,1,0,0.0,Klamath River,1,0.9090909090909092,0.3802816901408451,0.5,1,0.4382876575315063,0,1,0.0588235294117647,0,0,0,1,0,0,0,1,0,0.5800995024875621,0.2361643203323332,0.0,0.0,0.1720976682600597,0.2222382041113967,0.5,0,0,0.7252747252747254,0.0182343784745385,,0.004474039173965,0.4285714285714285,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
8404-VIOMB,0.5409836065573771,0,0,0,0,0.0,Lakehead,0,0.0,0.9154929577464788,1.0,0,0.0,0,1,0.1764705882352941,1,1,1,1,1,1,1,1,1,0.4402985074626865,0.4751442418647588,0.0,0.0,0.0,0.3441250110804667,0.75,0,0,0.5714285714285714,0.4807649544140538,,0.0116363014609495,0.7142857142857142,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3,2,1,2,0,1,0
2359-KLTEK,0.0983606557377049,1,0,1,1,0.3333333333333333,Lookout,1,0.1818181818181818,0.5633802816901409,0.75,1,0.8639727945589117,0,1,0.6941176470588235,0,0,1,0,1,1,1,1,1,0.7626865671641792,0.4418647588276021,0.0,0.0,0.4967543032832874,0.4680916007553115,0.5,0,0,0.5274725274725275,0.3415610406937958,,0.0035621331002906,0.4285714285714285,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,2,0,2,3,0,0
2673-ZALNP,0.1639344262295082,1,0,0,0,0.0,Mcarthur,0,0.0,0.0845070422535211,0.25,1,0.3240648129625925,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0164179104477611,0.01781098546042,0.0,0.0,0.0318117552009695,0.0221768225068113,0.5,0,0,0.4505494505494506,0.1661107404936624,,0.014656990329996,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,2,0
9184-GALIL,0.1147540983606557,1,0,1,1,0.2222222222222222,Mccloud,1,0.5454545454545454,0.5211267605633804,0.75,1,0.0572114422884576,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0218905472636815,0.0879817678282944,0.0,0.0,0.0304876680356381,0.0726351775132589,0.75,0,0,0.4175824175824176,0.7969757616188569,,0.0149609590212208,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,2,0
4393-RYCRE,0.0983606557377049,1,0,0,0,0.0,Macdoel,0,0.0,0.6056338028169015,0.75,1,0.7667533506701341,0,1,0.4823529411764706,1,1,1,0,1,1,1,1,1,0.8736318407960199,0.5183475651973228,0.0,0.0,0.4731142978971701,0.5164718455792701,0.5,0,0,0.6043956043956045,0.5748276628863687,,0.0076467123886239,0.7142857142857142,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,2,2,2,3,1,0
9746-MDMBK,0.639344262295082,0,0,1,1,0.1111111111111111,Manton,1,0.6363636363636364,0.647887323943662,0.75,1,0.1838367673534706,1,1,0.2235294117647058,1,1,1,1,1,1,1,1,1,0.9472636815920398,0.611470113085622,0.0,0.0,0.1211680019749096,0.4790416107068251,0.5,0,0,0.3296703296703296,0.3838114298421169,,0.0055759256796549,1.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,2,2,2,0,1,0
3162-ZJZFU,0.0983606557377049,1,0,1,1,0.2222222222222222,Mill Creek,1,0.4545454545454546,0.7323943661971831,0.75,1,0.4866973394678935,0,1,0.611764705882353,0,1,0,1,1,0,0,1,1,0.7393034825870646,0.5493480267712901,0.0,0.0,0.3617366861913418,0.5057359186083268,0.5,0,0,0.2417582417582417,0.5997331554369578,,0.0006364344472519,0.5714285714285714,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,3,0,0
8404-GFGCZ,0.4918032786885246,0,0,1,0,0.0,Millville,1,0.6363636363636364,0.0422535211267605,0.25,1,0.2026405281056211,1,1,0.0352941176470588,0,0,1,0,1,0,0,1,0,0.471144278606965,0.0266905146549734,0.0,0.0,0.0113669516820395,0.0225171809954524,0.75,0,0,0.4285714285714286,0.5668223259951077,,0.0077796986910348,0.5714285714285714,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,1,0,0
3521-MNKLV,0.0983606557377049,1,0,0,0,0.0,Nubieber,0,0.0,0.323943661971831,0.5,1,0.7737547509501901,0,1,0.8588235294117647,0,0,1,0,0,0,0,1,1,0.3129353233830846,0.1325871220863143,0.0,0.0,0.2604187706187302,0.1735042206125114,1.0,0,0,0.4725274725274725,0.851456526573271,,0.0021752759465775,0.4285714285714285,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,3,1,0,1,2,0,0
2533-TIBIX,0.6557377049180328,0,0,1,1,0.2222222222222222,Oak Run,1,0.7272727272727273,0.1971830985915492,0.25,0,0.0,0,1,0.188235294117647,1,0,0,0,0,0,0,1,1,0.1189054726368158,0.0520251557812139,0.0,0.0,0.0,0.0374887731874447,0.75,0,0,0.8021978021978022,0.849899933288859,,0.007770199669434,0.2857142857142857,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2,1,0,2,1,0,0
5092-STPKP,0.4262295081967213,0,0,0,0,0.0,Platina,0,0.0,0.323943661971831,0.5,1,0.6037207441488298,0,1,0.0470588235294117,1,0,0,1,0,0,0,1,0,0.3791044776119403,0.1572120932379413,0.0,0.0,0.203191274490002,0.174290306556793,0.75,0,0,0.4065934065934066,0.6949077162552812,,0.0019378004065581,0.5714285714285714,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,3,1,0,1,2,1,0
0114-PEGZZ,0.3278688524590164,0,0,0,0,0.0,Round Mountain,0,0.0,0.4507042253521127,0.5,1,0.993998799759952,1,1,0.1411764705882353,0,1,1,0,1,1,1,1,0,0.8885572139303483,0.418497576736672,0.0,0.0,0.4599996633676699,0.4402006024428875,0.5,0,0,0.3076923076923077,0.621970202357127,,0.0042555616771472,0.7142857142857142,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,3,0,0
3359-DSRKA,0.4754098360655737,0,0,1,1,0.3333333333333333,Scott Bar,1,0.8181818181818182,0.8028169014084507,1.0,1,0.23624724944989,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0159203980099502,0.1315543503346411,0.0,0.0,0.1921553445992953,0.1524061756249801,0.75,0,0,0.4505494505494506,0.9866577718478986,,0.0007314246632596,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,2,0
8639-NHQEI,0.1147540983606557,1,0,1,1,0.3333333333333333,Seiad Valley,1,0.8181818181818182,1.0,1.0,1,0.2370474094818963,1,1,0.6941176470588235,1,1,0,0,1,0,0,1,1,0.772636815920398,0.800294253404108,0.0,0.0,0.2393455867501515,0.651112478863487,0.5,0,0,0.2747252747252747,0.4914387369357348,,0.0030491859338488,0.7142857142857142,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,1,0
7161-DFHUF,0.5901639344262295,0,0,1,0,0.0,Shasta,1,0.3636363636363636,0.9859154929577464,1.0,1,0.4238847769553911,1,0,0.0,0,0,0,0,0,0,0,0,0,0.0557213930348258,0.1907800600046157,0.0,0.0,0.4220499786799525,0.2638597823378196,1.0,0,0,0.7912087912087913,0.9257282632866356,,0.0049109941676007,0.1428571428571428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,2,2,0
3720-DBRWL,0.0163934426229508,1,0,1,0,0.0,Tehama,1,0.4545454545454546,0.7042253521126761,0.75,1,0.1378275655131026,0,1,0.4823529411764706,1,1,1,1,1,1,1,1,1,0.6527363184079601,0.4948419109162243,0.0,0.0,0.0985743620817343,0.3877853951921646,0.5,0,0,0.5274725274725275,0.8227707360462531,,0.0037426145107053,0.8571428571428572,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,2,1,1,0,1,0
4994-OBRSZ,0.081967213114754,1,0,0,1,0.3333333333333333,Weed,0,0.0,0.1830985915492957,0.25,1,0.734746949389878,0,1,0.611764705882353,1,1,1,1,0,1,1,1,0,0.5756218905472636,0.1195476575121163,0.0,0.0,0.1442525640162481,0.1294248694177444,0.5,0,0,0.3076923076923077,0.0093395597064709,,0.0559017421205615,0.8571428571428572,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,2,1,0,2,1,0
0562-FGDCR,0.6885245901639344,0,0,1,1,0.3333333333333333,Whitmore,1,0.8181818181818182,1.0,1.0,1,0.4368873774754951,1,1,0.3529411764705882,1,1,0,1,1,0,0,1,0,0.5601990049751243,0.6244922686360489,0.0,0.0,0.4411230054534438,0.5838586450219853,0.5,0,0,0.2197802197802198,0.6004002668445629,,0.0079031859718449,0.8571428571428572,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,3,0,1,1,3,1,0
2436-QBZFP,0.5573770491803279,0,0,1,1,0.1111111111111111,Yreka,1,0.3636363636363636,0.295774647887324,0.5,0,0.0,0,1,0.2235294117647058,0,1,0,0,1,0,0,0,0,0.208457711442786,0.0959035310408493,0.0,0.3333333333333333,0.0,0.073468930371183,0.75,0,0,0.2197802197802198,0.2857460529241717,,0.0904971787905845,0.1428571428571428,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0
3420-YJLQT,0.4262295081967213,0,0,0,0,0.0,Alturas,0,0.0,0.0140845070422535,0.0,1,0.5113022604520904,1,1,0.0705882352941176,0,1,0,0,0,0,0,1,0,0.6099502487562188,0.0153415647357489,0.0,0.0,0.0143405372651989,0.0151789850794197,0.75,1,0,0.2087912087912088,0.8810317989770957,,0.0483025248399414,0.5714285714285714,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0
6040-CGACY,0.4754098360655737,0,0,0,0,0.0,Blairsden Graeagle,0,0.0,0.1971830985915492,0.25,1,0.7975595119023805,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0134328358208955,0.0323794138010616,0.0,0.0,0.1677691375479701,0.0732640462686841,1.0,0,0,0.3296703296703296,0.2650655992884145,,0.0173642114862169,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,2,2,0
6582-PLFUU,0.3442622950819672,0,0,1,1,0.1111111111111111,Cedarville,1,0.0909090909090909,0.7042253521126761,0.75,1,0.5793158631726346,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0129353233830845,0.1232344795753519,0.0,0.0,0.4143270719719922,0.2126069787706619,0.75,0,0,0.3846153846153846,0.8830331331999111,,0.0080361722742557,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,2,2,0
8242-PDSGJ,0.459016393442623,0,0,1,0,0.0,Chilcoot,1,0.0909090909090909,0.971830985915493,1.0,0,0.0,0,1,0.2117647058823529,1,0,1,1,0,0,0,1,1,0.2079601990049751,0.3085564274174936,0.0,0.0,0.0,0.2233980990100334,0.5,0,0,0.6043956043956045,0.8532354903268844,,0.0060698748028953,0.5714285714285714,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,3,1,1,1,1,1,0
0264-CNITK,0.4262295081967213,0,0,1,1,0.2222222222222222,Clio,1,0.0909090909090909,0.9859154929577464,1.0,1,0.6207241448289659,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0184079601990049,0.1581813985691207,0.0,0.0,0.6180373213043382,0.2986599743434928,0.5,0,0,0.1978021978021978,0.6760062263731375,,0.0007314246632596,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,2,2,0
0089-IIQKO,0.2622950819672132,0,0,1,1,0.3333333333333333,Coleville,1,0.0909090909090909,0.5352112676056339,0.75,1,0.4876975395079015,1,1,0.6235294117647059,0,0,0,1,1,1,1,1,1,0.8129353233830846,0.4325640433879529,0.0,0.0,0.2667306268093988,0.3927803859849239,0.5,0,0,0.4175824175824176,0.5434734267289303,,0.0125482075346239,0.5714285714285714,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,2,0,1,0,0,0
7839-NUIAA,0.1311475409836066,1,0,1,1,0.1111111111111111,Davis Creek,1,0.0909090909090909,0.8450704225352113,1.0,1,0.5341068213642729,1,1,0.3529411764705882,1,1,0,0,0,0,0,0,0,0.4134328358208955,0.4180360027694438,0.0,0.6666666666666667,0.456894230121861,0.4473029725756356,0.5,0,0,0.5274725274725275,0.7511674449633088,,0.000883409008872,0.5714285714285714,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3,1,0,0,3,0,0
6075-QMNRR,0.2295081967213115,0,0,0,0,0.0,Doyle,0,0.0,0.7183098591549296,0.75,1,0.7787557511502301,0,1,0.0941176470588235,1,0,0,0,0,0,0,1,1,0.3134328358208955,0.2904165705054235,0.0,0.0,0.5678875199174129,0.3795415279169224,0.5,0,0,0.2307692307692308,0.9630865021125194,,0.0110758591865037,0.4285714285714285,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,3,1,0,2,2,0,0
5966-EMAZU,0.1311475409836066,1,0,1,0,0.0,Fort Bidwell,1,0.0909090909090909,0.8873239436619719,1.0,1,0.0802160432086417,1,1,0.8352941176470589,1,0,1,1,1,1,1,1,1,0.8980099502487563,0.7918359104546504,0.0,0.0,0.0719944343454745,0.5950946564553545,0.5,0,0,0.1868131868131868,0.5721592172559484,,0.0020897847521705,0.8571428571428572,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,2,2,1,0,1,0
0440-EKDCF,0.459016393442623,0,0,1,0,0.0,Herlong,1,0.0909090909090909,0.8591549295774649,1.0,1,0.6741348269653932,0,1,0.1764705882352941,0,1,1,1,0,0,0,1,1,0.4169154228855721,0.4309254558042926,0.0,0.0,0.5861329922125722,0.4868079725839983,1.0,0,0,0.8241758241758242,0.5339114965532576,,0.0088815851967247,0.7142857142857142,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,1,1,1,3,1,0
4774-HHGGS,0.7377049180327869,0,0,1,0,0.0,Janesville,1,0.0909090909090909,0.4084507042253521,0.5,1,0.2276455291058212,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0079601990049751,0.0713997230556196,0.0,0.0,0.0957718979330775,0.0800795786579338,0.75,0,0,0.2527472527472527,0.0764954414053813,,0.0292759845735889,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,2,0
8180-AKMJV,0.1311475409836066,1,0,0,0,0.0,Litchfield,0,0.0,0.0,0.0,1,0.4608921784356871,0,1,0.9647058823529412,0,0,0,0,0,0,0,1,1,0.2616915422885572,0.0029713824140318,0.0,0.0,0.0064633407392445,0.0038660375749081,1.0,1,0,0.4395604395604395,0.849899933288859,,0.0035526340786898,0.2857142857142857,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,1,0,1,1,0,0
4298-OYIFC,0.6557377049180328,0,0,1,0,0.0,Loyalton,1,0.0909090909090909,0.1971830985915492,0.25,1,0.3720744148829766,1,1,0.1529411764705882,0,0,1,1,1,1,1,0,1,0.8477611940298507,0.1755135010385414,0.0,0.9333333333333332,0.07826701676429,0.1620206757328579,1.0,0,0,0.5274725274725275,0.8087613964865465,,0.0172027281190037,0.5714285714285714,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,2,0,2,0,0,0
5566-SOEZD,0.459016393442623,0,0,1,1,0.3333333333333333,Madeline,1,0.0909090909090909,0.3661971830985915,0.5,1,0.3142628525705141,0,1,0.6235294117647059,1,1,0,0,0,0,0,1,1,0.6208955223880598,0.2528213708746826,0.0,0.0,0.1189911129064835,0.2184783717651309,0.5,0,0,0.2857142857142857,0.8567934178341114,,0.0007029275984573,0.5714285714285714,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,2,1,0,1,0
9842-EFSYY,0.1967213114754098,0,0,0,1,0.3333333333333333,Markleeville,0,0.0,0.0422535211267605,0.25,0,0.0,0,1,0.611764705882353,1,1,1,0,1,1,1,1,1,0.3875621890547264,0.0236498961458573,0.0,0.0,0.0,0.0169250993896962,0.5,0,0,0.2307692307692308,0.0929508561263064,,0.0089860744343332,0.5714285714285714,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,2,0,1,1,0,0
2272-WUSPA,0.4754098360655737,0,0,1,0,0.0,Milford,1,0.0909090909090909,1.0,1.0,1,0.7949589917983597,1,1,0.0588235294117647,1,1,1,0,1,1,1,1,1,0.9203980099502488,0.8923263327948303,0.0,0.0,0.8026661280549385,0.8857365541671753,0.75,0,0,0.3186813186813186,0.6326439848788079,,0.0044645401523643,0.8571428571428572,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,2,1,2,3,1,0
0930-EHUZA,0.2295081967213115,0,0,0,0,0.0,Calpine,0,0.0,0.4929577464788732,0.75,1,0.8975795159031806,0,1,0.0941176470588235,1,1,1,1,1,0,0,1,1,0.5781094527363183,0.2985864297253635,0.0,0.0,0.4531407796404767,0.351255814109072,1.0,0,0,0.3626373626373626,0.615521458750278,,0.002954195717841,0.8571428571428572,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,2,1,3,1,0
9975-SKRNR,0.081967213114754,1,0,0,0,0.0,Sierraville,0,0.0,0.0,0.0,1,0.9903980796159232,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0064676616915422,1.1539349180705698e-05,0.0,0.0,0.0138888888888888,0.003934611029622,0.75,1,0,0.7032967032967034,0.5508116522125861,,0.0020517886657674,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,1,1,0,1,2,2,0
4973-MGTON,0.2295081967213115,0,0,1,0,0.0,Topaz,0,0.0,0.9859154929577464,1.0,1,0.0618123624724945,0,1,0.3058823529411765,1,1,1,1,1,1,1,1,1,0.6582089552238807,0.6866489729979229,0.0,0.0,0.0615448057631455,0.5157501517814882,1.0,0,0,0.1758241758241758,0.804091616633311,,0.0009973972680813,0.8571428571428572,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,3,2,1,1,0,1,0
3682-YEUWS,0.1311475409836066,1,0,1,1,0.1111111111111111,Tulelake,1,0.3636363636363636,0.1267605633802817,0.25,1,0.0832166433286657,1,0,0.0,0,0,0,0,0,0,0,0,1,0.0611940298507462,0.0271290099238402,0.0,0.0,0.0116699207791916,0.0229252766771645,1.0,0,0,0.5384615384615384,0.545919501890149,,0.0245454718164029,0.1428571428571428,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,2,0
1223-UNPKS,0.5901639344262295,0,0,1,1,0.1111111111111111,Wendel,1,0.3636363636363636,0.2676056338028169,0.5,1,0.0774154830966193,0,0,0.0,0,0,0,0,0,0,0,0,0,0.017910447761194,0.043987999076852,0.0,0.0,0.0217127852958998,0.0381368759606555,0.75,0,0,0.2087912087912088,0.5170113408939292,,0.001434352261717,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,2,0
3446-QDSZF,0.6229508196721312,0,0,0,0,0.0,Homewood,0,0.0,0.0422535211267605,0.25,1,0.7793558711742349,0,1,0.1176470588235294,0,0,0,0,1,0,0,1,0,0.3706467661691542,0.0240653127163627,0.0,0.0,0.0437173186112794,0.03025845502334,0.75,0,0,0.6703296703296704,0.0722704024905492,,0.0080456712958565,0.2857142857142857,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,1,2,0,0
7379-FNIUJ,0.4918032786885246,0,0,0,0,0.0,Olympic Valley,0,0.0,0.0140845070422535,0.0,1,0.4512902580516103,0,1,0.1764705882352941,1,1,0,0,1,1,1,0,0,0.8154228855721393,0.020736210477729,0.0,0.0666666666666666,0.012657375614354,0.0194230129168973,0.5,1,0,0.1978021978021978,0.6342005781632198,,0.0088435891103216,0.4285714285714285,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0
1627-AFWVJ,0.180327868852459,0,0,0,0,0.0,Tahoe Vista,0,0.0,0.3943661971830986,0.5,1,0.3012602520504101,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0114427860696517,0.0617874451880914,0.0,0.0,0.1225173365650037,0.0810864376759285,0.5,0,0,0.3296703296703296,0.0582610629308428,,0.006335847407717,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,2,0
4486-EFAEB,0.6065573770491803,0,0,0,0,0.0,Los Angeles,0,0.0,0.1690140845070422,0.25,1,0.9385877175435088,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0213930348258706,0.0268693745672744,0.0,0.0,0.1711102134248973,0.0702668845407,1.0,0,0,0.5384615384615384,0.1074049366244162,,0.423418887854551,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,1,1,0,2,2,2,0
0060-FUALY,0.6721311475409837,0,0,1,0,0.0,Los Angeles,1,0.3636363636363636,0.8169014084507042,1.0,1,0.3278655731146229,1,1,0.1647058823529411,1,1,0,0,1,0,0,1,1,0.7611940298507462,0.6437629817678282,0.0,0.0,0.271272357997262,0.547191080767822,0.5,0,0,0.2307692307692308,0.7193684678674672,,0.5527195698843019,0.7142857142857142,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0
6954-OOYZZ,0.3606557377049181,0,0,1,0,0.0,Los Angeles,1,0.9090909090909092,0.2394366197183098,0.5,1,0.9185837167433488,0,1,0.2,0,0,0,0,0,0,0,1,1,0.2597014925373134,0.0864585737364412,0.0,0.0,0.2318723490203999,0.1315648629618045,0.5,0,0,0.4285714285714286,0.207249277295975,,0.5962820829454566,0.2857142857142857,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,3,1,0,2,2,0,0
7088-FBAWU,0.0491803278688524,1,0,1,1,0.2222222222222222,Los Angeles,1,0.7272727272727273,0.2253521126760563,0.25,1,0.8981796359271854,0,1,0.5529411764705883,1,1,0,0,1,1,1,1,0,0.5601990049751243,0.1381260096930533,0.0,0.0,0.214126214681658,0.1637182868678489,0.5,0,0,0.1868131868131868,0.5443629086057371,,0.4275889583372912,0.5714285714285714,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,3,2,0,1,2,0,0
8313-AFGBW,0.5901639344262295,0,0,1,0,0.0,Los Angeles,1,0.9090909090909092,0.647887323943662,0.75,1,0.2828565713142629,0,1,0.3294117647058823,0,1,1,0,1,1,1,1,0,0.5507462686567164,0.4043214862681745,0.0,0.0,0.1864325949864225,0.3483757290110872,0.75,0,0,0.5054945054945055,0.6208583500111184,,0.2929593251895054,0.5714285714285714,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,3,2,1,0,0,1,0
3097-IDVPU,0.5245901639344263,0,0,1,1,0.2222222222222222,Los Angeles,1,0.9090909090909092,0.2535211267605634,0.5,1,0.1894378875775155,1,1,0.1529411764705882,0,0,0,0,0,0,0,0,0,0.3169154228855721,0.1028906069697669,0.0,0.8,0.0504752126394218,0.0994331818584744,1.0,0,0,0.7802197802197802,0.8329997776295308,,0.290527575659707,0.2857142857142857,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,3,1,0,1,1,2,0
