Customer ID,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Referred a Friend,Number of Referrals,Tenure in Months,Tenure Category,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,New Customer,Churn Label,Churn Score,CLTV,Churn Reason,Population,Engagement Score,Gender_Male,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Churn Category_Attitude,Churn Category_Competitor,Churn Category_Dissatisfaction,Churn Category_Price,Density_High,Density_Low,Contract_Month-to-Month,Contract_One Year,Contract_Two Year
9770-KXGQU,0.5409836065573771,0,0,0,0,0.0,Moreno Valley,0,0.0,0.7323943661971831,0.75,1,0.5879175835167034,1,1,0.1411764705882353,1,1,1,0,1,0,0,1,0,0.799502487562189,0.61078352180937,0.0,0.0,0.4369684014452749,0.5726853532118301,0.5,0,0,0.16483516483516486,0.5852790749388481,,0.12094154302106883,0.8571428571428572,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
6538-POCHL,0.6557377049180328,0,0,0,0,0.0,Mountain Center,0,0.0,0.4507042253521127,0.5,1,0.35267053410682137,0,1,0.22352941176470587,0,1,1,0,0,0,0,1,1,0.6044776119402985,0.2951765520424648,0.0,0.0,0.1632077694741803,0.2623545113806847,0.5,0,0,0.17582417582417584,0.5321325327996442,,0.014144043163554155,0.5714285714285714,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
3002-WQZWT,0.09836065573770492,1,0,0,0,0.0,Murrieta,0,0.0,0.3943661971830986,0.5,1,0.32766553310662133,1,1,0.9647058823529412,0,0,0,0,0,0,0,1,1,0.5567164179104478,0.22783867989845374,0.0,0.0,0.13325590789739447,0.20462569765127556,1.0,0,0,0.5494505494505495,0.4400711585501445,,0.1738320952941847,0.42857142857142855,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
4277-UDIEF,0.5245901639344263,0,0,1,1,0.3333333333333333,Nuevo,1,0.2727272727272727,0.323943661971831,0.5,1,0.9137827565513102,1,1,0.3058823529411765,1,0,0,1,1,1,1,1,0,0.6243781094527363,0.21983037156704363,0.0,0.0,0.30754729684238874,0.2507789777203173,0.5,0,0,0.4945054945054945,0.225928396708917,,0.06965632539848396,0.7142857142857142,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1208-NBVFH,0.7213114754098361,0,0,1,1,0.1111111111111111,Perris,1,0.4545454545454546,0.26760563380281693,0.5,1,0.2636527305461092,0,1,0.11764705882352941,0,0,1,0,0,0,0,1,1,0.3119402985074627,0.10627740595430418,0.0,0.0,0.07394690186045469,0.09884947123176323,0.5,0,0,0.6923076923076923,0.27396041805648214,,0.34962098903812905,0.42857142857142855,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
4912-PIGUY,0.4098360655737705,0,0,0,0,0.0,Perris,0,0.0,0.0,0.0,1,0.14682936587317463,1,1,0.12941176470588234,0,0,0,0,1,0,0,0,1,0.6601990049751243,0.007592891760904685,0.0,0.0,0.0020590677528669857,0.005902334675254516,0.5,1,0,0.4505494505494506,0.04291750055592619,,0.2502612230940213,0.2857142857142857,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2725-TTRIQ,0.42622950819672134,0,0,1,1,0.3333333333333333,Menifee,1,0.9090909090909092,1.0,1.0,1,0.7569513902780557,1,1,0.6235294117647059,1,0,1,1,1,1,1,1,1,0.6562189054726368,0.6886395107315948,0.0,0.0,0.7642900424156738,0.7266837710048019,0.5,0,0,0.7032967032967034,0.7994218367800756,,0.13352774664209585,0.8571428571428572,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3374-TTZTK,0.11475409836065575,1,0,1,0,0.0,Sun City,1,0.36363636363636365,0.7183098591549296,0.75,1,0.9965993198639729,0,1,0.6,1,1,1,1,1,1,1,1,1,0.8761194029850746,0.6309946918993768,0.0,0.0,0.726744316524159,0.6737157948081531,0.5,0,0,0.34065934065934067,0.6595508116522124,,0.08246100651632882,0.8571428571428572,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
8990-ZXLSU,0.7213114754098361,0,0,0,0,0.0,Sun City,0,0.0,0.11267605633802817,0.25,1,0.5975195039007802,0,1,0.058823529411764705,0,0,0,0,0,0,0,1,0,0.5054726368159204,0.07300946226632818,0.0,0.0,0.07541405776610786,0.0751774129075312,0.5,0,0,0.4945054945054945,0.6933511229708693,,0.17240724205406843,0.2857142857142857,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2275-RBYQS,0.3114754098360656,0,0,0,0,0.0,Sun City,0,0.0,0.0,0.0,1,0.9867973594718944,0,1,0.24705882352941178,0,0,0,0,0,0,0,1,1,0.27014925373134324,0.003069466882067851,0.0,0.0,0.013838394039363542,0.006135651673610425,0.5,1,0,0.4945054945054945,0.647765176784523,,0.12481714383418507,0.2857142857142857,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
4419-UJMUS,0.5901639344262295,0,0,1,1,0.1111111111111111,Wildomar,0,0.0,0.9577464788732395,1.0,1,0.1692338467693539,1,1,0.24705882352941178,0,0,0,1,1,1,1,1,1,0.8069651741293532,0.789020309254558,0.0,0.0,0.16375479701070492,0.6204082963845063,0.75,0,0,0.7472527472527473,0.5857238158772515,,0.183872561126204,0.5714285714285714,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
7794-JASDG,0.29508196721311475,0,0,0,0,0.0,Winchester,0,0.0,0.0,0.0,1,0.9155831166233248,0,1,0.23529411764705882,1,0,0,0,0,0,0,1,1,0.3233830845771144,0.003686822063235633,0.0,0.0,0.012839718126528874,0.006285342507681065,0.5,1,0,0.8241758241758242,0.05492550589281747,,0.03877500617436404,0.42857142857142855,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
7609-YBPXG,0.6721311475409837,0,0,0,0,0.0,Irvine,0,0.0,0.7464788732394366,1.0,1,0.370874174834967,1,1,0.3058823529411765,1,0,1,1,1,1,1,0,0,0.6850746268656716,0.5442418647588276,0.0,0.5333333333333333,0.2808523530599879,0.4846136220331527,0.5,0,0,0.4285714285714286,0.7593951523237714,,0.026131808423732358,0.7142857142857142,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
5519-TEEUH,0.5245901639344263,0,0,0,1,0.3333333333333333,Irvine,0,0.0,0.4507042253521127,0.5,1,0.4232846569313863,0,0,0.0,0,0,0,0,0,0,0,0,1,0.018905472636815884,0.07654627279021463,0.0,0.0,0.19588635292533496,0.11365381109518496,0.5,0,0,0.5714285714285714,0.8352234823215476,,0.25987423295400575,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0804-XBFBV,0.4918032786885246,0,0,0,1,0.1111111111111111,Foothill Ranch,0,0.0,0.14084507042253522,0.25,0,0.0,0,1,0.22352941176470587,0,0,0,0,0,0,0,1,0,0.06915422885572137,0.03487768289868452,0.0,0.0,0.0,0.025061925174653246,0.5,0,0,0.5714285714285714,0.8701356459862128,,0.10377681098846818,0.14285714285714285,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2676-OXPPQ,0.04918032786885246,1,0,0,0,0.0,Irvine,0,0.0,0.07042253521126761,0.25,1,0.06321264252850571,0,1,0.4823529411764706,1,1,0,0,0,0,0,1,1,0.372636815920398,0.03656242787906762,0.0,0.0,0.005318790816670034,0.02786841924806698,0.5,0,0,0.43956043956043955,0.10651545474760954,,0.38994433573341947,0.5714285714285714,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
3703-TTEPD,0.14754098360655737,1,0,0,0,0.0,Irvine,0,0.0,0.28169014084507044,0.5,1,0.32326465293058615,0,1,0.49411764705882355,1,0,1,0,1,0,0,1,0,0.4686567164179104,0.16219709208400648,0.0,0.0,0.09519962297179023,0.1457102286506584,0.5,0,0,0.43956043956043955,0.19657549477429398,,0.2136139977582309,0.5714285714285714,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2799-TSLAG,0.09836065573770492,1,0,1,1,0.3333333333333333,Irvine,1,0.8181818181818182,0.9014084507042254,1.0,1,0.680736147229446,1,0,0.0,0,0,0,0,0,0,0,0,1,0.07014925373134329,0.19960189245326565,0.0,0.0,0.6205115689310803,0.3294151687826874,0.75,0,0,0.5054945054945055,0.5625972870802756,,0.0597488458688755,0.14285714285714285,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2208-NKVVH,0.6721311475409837,0,0,1,1,0.2222222222222222,Costa Mesa,1,0.36363636363636365,0.5915492957746479,0.75,1,0.05621124224844969,1,0,0.0,0,0,0,0,0,0,0,0,0,0.05970149253731341,0.12221901684744982,0.0,0.0,0.033896070378599166,0.09846311835276526,0.75,0,0,0.5054945054945055,0.5401378696909049,,0.4578148450709577,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
7139-JZFVG,0.29508196721311475,0,0,1,1,0.2222222222222222,Huntington Beach,1,0.6363636363636364,0.8309859154929577,1.0,1,0.8649729945989199,0,1,0.32941176470588235,1,1,1,0,0,0,0,1,0,0.4203980099502488,0.4241460881606277,0.0,0.0,0.7277990978253552,0.5241261483963011,0.5,0,0,0.4175824175824176,0.8945963975983988,,0.536751714573399,0.7142857142857142,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
4987-GQWPO,0.47540983606557374,0,0,0,0,0.0,Huntington Beach,0,0.0,0.22535211267605634,0.25,0,0.0,0,1,0.12941176470588234,0,0,0,0,0,0,0,1,0,0.0681592039800995,0.042003231017770606,0.0,0.0,0.0,0.030225840819268806,0.75,0,0,0.3076923076923077,0.573048699132755,,0.5580960161103407,0.14285714285714285,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
1757-TCATG,0.08196721311475408,1,0,1,1,0.1111111111111111,Huntington Beach,1,0.36363636363636365,0.47887323943661975,0.5,1,0.8205641128225646,0,0,0.0,0,0,0,0,0,0,0,0,0,0.01791044776119402,0.08400069236095085,0.0,0.0,0.40275253035301517,0.18072366737525902,0.5,0,0,0.4835164835164836,0.43117633978207687,,0.30675190455383095,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4776-XSKYQ,0.47540983606557374,0,0,1,1,0.1111111111111111,Laguna Hills,1,0.36363636363636365,0.15492957746478872,0.25,0,0.0,0,1,0.2588235294117647,0,0,0,1,0,0,0,1,0,0.11940298507462688,0.04039349180706209,0.0,0.0,0.0,0.02905925582748926,0.75,0,0,0.6483516483516484,0.8861463197687347,,0.45844178049660883,0.2857142857142857,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
8048-DSDFQ,0.7213114754098361,0,0,0,0,0.0,Midway City,0,0.0,0.0,0.0,1,0.2616523304660932,0,0,0.0,0,0,0,0,0,0,0,0,0,0.019402985074626844,0.0001615508885298867,0.0,0.0,0.0036692923988419853,0.0009968238782804453,1.0,1,0,0.4065934065934066,0.5543695797198132,,0.08215703782510402,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5753-QQWPW,0.6229508196721312,0,0,0,0,0.0,Aliso Viejo,0,0.0,0.3802816901408451,0.5,1,0.22644528905781158,0,1,0.12941176470588234,1,1,0,1,0,0,0,1,1,0.4144278606965174,0.1887722132471729,0.0,0.0,0.08891581947530243,0.1630961082055665,0.5,0,0,0.7032967032967034,0.4732043584611963,,0.3916066645135551,0.7142857142857142,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
6010-DDPPW,0.6885245901639344,0,0,1,0,0.0,Newport Coast,1,0.6363636363636364,0.971830985915493,1.0,1,0.1806361272254451,1,0,0.0,0,0,0,0,0,0,0,0,0,0.06865671641791044,0.22179206092776368,0.0,0.0,0.1773210799165152,0.21337968452865783,0.75,0,0,0.27472527472527475,0.5061151879030465,,0.05306153466192982,0.14285714285714285,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6693-FRIRW,0.6885245901639344,0,0,0,0,0.0,Newport Beach,0,0.0,0.23943661971830985,0.5,1,0.15123024604920984,0,1,0.23529411764705882,0,1,1,0,1,1,1,1,0,0.8263681592039801,0.2049215324255712,0.0,0.0,0.0381741062411634,0.1596732893013703,0.5,0,0,0.8241758241758242,0.877251501000667,,0.04019036039287953,0.5714285714285714,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
6586-MYGKD,0.4426229508196722,0,0,1,0,0.0,Newport Beach,1,0.09090909090909091,0.971830985915493,1.0,1,0.36527305461092224,1,1,0.21176470588235294,1,0,0,1,1,1,1,1,1,0.5840796019900497,0.6082390953150243,0.0,0.0,0.35856953701833527,0.5474703921565348,0.5,0,0,0.46153846153846156,0.9510784967756281,,0.02957045424321295,0.7142857142857142,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
3173-NVMPX,0.5245901639344263,0,0,1,1,0.3333333333333333,Newport Beach,1,0.09090909090909091,0.11267605633802817,0.25,1,0.4672934586917384,1,1,0.2588235294117647,0,1,0,0,0,0,0,1,1,0.3686567164179104,0.05566582044772675,0.0,0.0,0.058977984245606956,0.057708743449980685,1.0,0,0,0.8241758241758242,0.5087836335334668,,0.21013735585234722,0.5714285714285714,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0623-GDISB,0.7213114754098361,0,0,0,0,0.0,San Clemente,0,0.0,0.0,0.0,1,0.3284656931386278,0,1,0.24705882352941178,1,0,0,0,0,0,0,1,1,0.300497512437811,0.0034214170320793907,0.0,0.0,0.004606252384479007,0.0036385744080521965,0.5,1,0,0.24175824175824176,0.8527907493884812,,0.1452020441894485,0.42857142857142855,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2892-GESUL,0.016393442622950838,1,0,1,1,0.3333333333333333,San Juan Capistrano,1,0.4545454545454546,0.23943661971830985,0.5,1,0.40008001600320064,0,0,0.0,0,0,0,0,0,0,0,0,0,0.010945273631840807,0.03351603969536118,0.0,0.0,0.10098969905069684,0.05418055557878505,1.0,0,0,0.34065934065934067,0.05915054480764953,,0.32591143112259435,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2043-WVTQJ,0.6885245901639344,0,0,1,0,0.0,Westminster,1,0.9090909090909092,0.0,0.0,1,0.35367073414682937,0,1,0.10588235294117647,1,0,1,0,0,0,0,1,0,0.372636815920398,0.004258019847680591,0.0,0.0,0.004959716331156445,0.004350233066119862,0.75,1,0,0.34065934065934067,0.814098287747387,,0.8379941865987803,0.5714285714285714,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
8034-RYTVV,0.0,1,0,0,0,0.0,Rancho Santa Margarita,0,0.0,0.7605633802816901,1.0,1,0.8971794358871775,1,1,0.5647058823529412,1,0,1,0,0,0,0,1,1,0.6567164179104478,0.5274694207246712,0.0,0.0,0.691989833703629,0.5883301360263189,0.75,0,0,0.27472527472527475,0.829886591060707,,0.4006877291638961,0.7142857142857142,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3863-QSTYI,0.6721311475409837,0,0,0,0,0.0,Mission Viejo,0,0.0,0.8169014084507042,1.0,1,0.3360672134426886,0,1,0.21176470588235294,0,0,1,1,1,0,0,1,1,0.46169154228855724,0.4288772213247173,0.0,0.0,0.2780583047195853,0.3934853545498487,0.5,0,0,0.3626373626373626,0.819212808539026,,0.44037464141193455,0.5714285714285714,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
5044-LRQAQ,0.0,1,0,1,0,0.0,Ladera Ranch,1,0.7272727272727273,0.08450704225352114,0.25,1,0.8245649129825965,0,1,0.8588235294117647,0,0,0,0,0,0,0,1,1,0.5069651741293533,0.05293676436648974,0.0,0.0,0.0809432437891335,0.0622789133281708,0.5,0,0,0.7472527472527473,0.12185901712252617,,0.0032201683226627657,0.2857142857142857,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1716-LSAMB,0.03278688524590162,1,0,1,1,0.1111111111111111,Santa Ana,1,0.09090909090909091,0.619718309859155,0.75,1,0.9043808761752351,0,1,0.6941176470588235,1,0,0,1,0,0,0,1,0,0.3621890547263681,0.29251096238172164,0.0,0.0,0.5707180367602506,0.3819031307963385,0.5,0,0,0.37362637362637363,0.6849010451412052,,0.5523301099986702,0.5714285714285714,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1333-PBMXB,0.34426229508196726,0,0,1,1,0.2222222222222222,Santa Ana,1,0.09090909090909091,0.7464788732394366,1.0,1,0.5775155031006202,1,0,0.0,0,0,0,0,0,0,0,0,1,0.06467661691542287,0.1527059773828756,0.0,0.0,0.4373358917390427,0.2408241191237985,0.5,0,0,0.7142857142857143,0.9924394040471425,,0.6649315120542584,0.14285714285714285,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6546-OPBBH,0.34426229508196726,0,0,1,1,0.3333333333333333,Santa Ana,1,0.09090909090909091,0.7042253521126761,0.75,1,0.8511702340468094,1,0,0.0,0,0,0,0,0,0,0,0,1,0.056716417910447736,0.1381894761135472,0.0,0.0,0.6087574900693462,0.28140538786651254,1.0,0,0,0.2307692307692308,0.8654658661329775,,0.8660922924938731,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
9127-QRZMH,0.3278688524590164,0,0,1,0,0.0,Santa Ana,1,0.09090909090909091,0.6056338028169015,0.75,1,0.35227045409081814,0,1,0.2823529411764706,1,1,0,1,0,0,0,1,1,0.41393034825870645,0.2983094853450265,0.0,0.0,0.21736349559011647,0.2807689927563016,0.5,0,0,0.32967032967032966,0.8845897264843228,,0.3597089499781522,0.7142857142857142,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
5919-VCZYM,0.0,1,0,0,0,0.0,Santa Ana,0,0.0,0.014084507042253521,0.0,1,0.8057611522304462,0,0,0.0,0,0,0,0,0,0,0,0,0,0.01791044776119402,0.002757904454188784,0.0,0.0,0.022599250432011494,0.008521506140669243,1.0,1,0,0.5824175824175825,0.5316877918612408,,0.5948572297053404,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
9644-KVCNC,0.4918032786885246,0,0,0,0,0.0,Fountain Valley,0,0.0,0.9154929577464789,1.0,1,0.39367873574714946,1,1,0.32941176470588235,0,0,1,0,1,0,0,1,1,0.7353233830845771,0.6967574428802216,0.0,0.0,0.36437083417491417,0.6133494118571866,0.75,0,0,0.7912087912087913,0.6504336224149432,,0.5180481410414728,0.5714285714285714,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
2137-DQMEV,0.3278688524590164,0,0,1,1,0.2222222222222222,Tustin,1,0.09090909090909091,0.943661971830986,1.0,0,0.0,0,1,0.22352941176470587,1,1,0,0,1,0,0,1,0,0.2641791044776119,0.342124394184168,0.0,0.0,0.0,0.2477249502006192,0.5,0,0,0.6923076923076923,0.46897931954636424,,0.5229306381442711,0.42857142857142855,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
8174-LNWMW,0.5409836065573771,0,0,0,0,0.0,Tustin,0,0.0,0.4225352112676057,0.5,1,0.5233046609321864,0,0,0.0,0,0,0,0,0,0,0,0,0,0.026368159203980085,0.07737710593122549,0.0,0.0,0.2274961287282031,0.1236789156697034,1.0,0,0,0.4505494505494506,0.7956415388036469,,0.16607139464635143,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7964-VEXDG,0.6885245901639344,0,0,0,1,0.2222222222222222,Anaheim,0,0.0,0.28169014084507044,0.5,1,0.26785357071414284,1,1,0.2823529411764706,1,0,0,0,0,0,0,1,0,0.617910447761194,0.19944611123932612,0.0,0.0,0.07888137076684845,0.16784022050546998,0.5,0,0,0.6263736263736264,0.5728263286635533,,0.42816839865493855,0.5714285714285714,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
2404-JIBFC,0.29508196721311475,0,0,1,1,0.3333333333333333,Anaheim,1,0.09090909090909091,0.7605633802816901,1.0,1,0.16783356671334268,1,1,0.611764705882353,1,0,1,1,1,1,1,1,1,0.6651741293532337,0.535327717516732,0.0,0.0,0.12944915729706682,0.42632953057288936,0.5,0,0,0.6813186813186813,0.8134311763397819,,0.7724794346182343,0.8571428571428572,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
4632-PAOYU,0.29508196721311475,0,0,1,1,0.1111111111111111,Anaheim,1,0.09090909090909091,0.295774647887324,0.5,1,0.7481496299259852,0,0,0.0,0,0,0,0,0,0,0,0,0,0.01691542288557213,0.04785368105238865,0.0,0.0,0.23081756771920375,0.10327329532245412,0.5,0,0,0.6153846153846154,0.05114520791638871,,0.1863518057640063,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2990-OGYTD,0.3606557377049181,0,0,1,0,0.0,Fullerton,1,0.09090909090909091,0.9295774647887325,1.0,1,0.0640128025605121,1,1,0.27058823529411763,0,1,1,1,1,1,1,1,0,0.6756218905472637,0.6767885991230095,0.0,0.0,0.06014497632352612,0.5081870014835281,1.0,0,0,0.2857142857142857,0.6746720035579274,,0.32848566597640444,0.8571428571428572,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7880-XSOJX,0.5081967213114754,0,0,0,0,0.0,Garden Grove,0,0.0,0.04225352112676056,0.25,0,0.0,0,1,0.27058823529411763,1,1,0,1,0,0,0,1,0,0.24029850746268655,0.014724209554581123,0.0,0.0,0.0,0.010456615582230445,0.75,0,0,0.7582417582417583,0.5067822993106514,,0.4809354636472443,0.5714285714285714,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
4589-IUAJB,0.2786885245901639,0,0,1,0,0.0,Garden Grove,1,0.09090909090909091,0.971830985915493,1.0,1,0.5709141828365674,1,0,0.0,0,0,0,0,0,0,0,0,0,0.05970149253731341,0.19678629125317335,0.0,0.0,0.560436724343006,0.30946614729243566,0.75,0,0,0.7692307692307693,0.47031354236157435,,0.41301745920170224,0.14285714285714285,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8457-XIGKN,0.4426229508196722,0,0,0,0,0.0,Norco,0,0.0,0.26760563380281693,0.5,1,0.5825165033006602,0,0,0.0,0,0,0,0,0,0,0,0,1,0.013432835820895522,0.03892799446111239,0.0,0.0,0.16337889090868288,0.07670108162080887,0.75,0,0,0.24175824175824176,0.8685790527018011,,0.2130820525485875,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6072-NUQCB,0.5081967213114754,0,0,1,1,0.2222222222222222,Villa Park,1,0.09090909090909091,0.295774647887324,0.5,1,0.7541508301660333,0,0,0.0,0,0,0,0,0,0,0,0,0,0.019900497512437804,0.054171474728825296,0.0,0.0,0.23266904553513323,0.10840376050135558,0.5,0,0,0.5054945054945055,0.2970869468534579,,0.05627220396299181,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8838-GPHZP,0.09836065573770492,1,0,0,0,0.0,Orange,0,0.0,0.8732394366197184,1.0,1,0.33146629325865173,0,0,0.0,0,0,0,0,0,0,0,0,1,0.023383084577114438,0.14769213016385876,0.0,0.0,0.2928448798222582,0.19411723384718826,1.0,0,0,0.19780219780219785,0.9931065154547476,,0.14614244732792522,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8750-QWZAJ,0.3114754098360656,0,0,1,1,0.2222222222222222,Orange,1,0.09090909090909091,0.971830985915493,1.0,1,0.968993798759752,0,0,0.0,0,0,0,0,0,0,0,0,0,0.015422885572139305,0.15692937918301408,0.0,0.0,0.9512107542808411,0.3970729169976868,0.75,0,0,0.18681318681318684,0.7040249054925505,,0.3885479795581055,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6918-UMQCG,0.09836065573770492,1,0,0,0,0.0,Orange,0,0.0,0.056338028169014086,0.25,1,0.9773954790958193,0,1,0.6941176470588235,0,0,0,0,1,0,0,1,0,0.6164179104477612,0.04217055158089084,0.0,0.0,0.0685327318835701,0.05077697069237447,0.5,0,0,0.4505494505494506,0.30865021125194575,,0.3600604137773809,0.2857142857142857,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
0675-NCDYU,0.6885245901639344,0,0,1,1,0.2222222222222222,Placentia,1,0.09090909090909091,1.0,1.0,1,0.5773154630926185,1,1,0.23529411764705882,1,1,1,1,1,1,1,1,1,0.9766169154228855,0.9836660512347104,0.0,0.0,0.5829125429206222,0.8864214524526718,0.5,0,0,0.7582417582417583,0.9979986657771847,,0.45746338127172903,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
6339-DKLMK,0.1311475409836066,1,0,0,0,0.0,Corona,0,0.0,0.16901408450704225,0.25,0,0.0,0,1,0.3176470588235294,0,1,0,0,0,0,0,1,1,0.1333333333333333,0.04282829448419109,0.0,0.0,0.0,0.0308237678939085,0.5,0,0,0.4835164835164836,0.6573271069601956,,0.426164105097175,0.2857142857142857,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1346-PJWTK,0.7213114754098361,0,0,1,0,0.0,Corona,1,0.09090909090909091,0.8450704225352113,1.0,1,0.35467093418683737,0,1,0.023529411764705882,0,1,1,1,0,1,1,1,0,0.755223880597015,0.6592487883683361,0.0,0.0,0.30339830337305596,0.567990580348855,0.5,0,0,0.7142857142857143,0.623304425172337,,0.16135987993236697,0.7142857142857142,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
5088-QZLRL,0.5081967213114754,0,0,0,0,0.0,Corona,0,0.0,0.0,0.0,1,0.029405881176235247,0,0,0.0,0,0,0,0,0,0,0,0,0,0.023880597014925342,0.00021347795984306452,0.0,0.0,0.0004123746044570121,6.355588485680661e-05,1.0,1,0,0.5604395604395604,0.16144096064042696,,0.20802857305697514,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4397-FRLTA,0.2622950819672132,0,0,0,0,0.0,Corona,0,0.0,0.04225352112676056,0.25,1,0.6509301860372074,0,0,0.0,0,0,0,0,0,0,0,0,0,0.018905472636815884,0.007581352411723978,0.0,0.0,0.036513386745663054,0.01616493755634313,0.75,0,0,0.7692307692307693,0.7854124972203691,,0.12516860763341375,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
